15,-9.10801
16,-9.13898
17,-9.17279
18,-9.20869
19,-9.24602
20,-9.28426
21,-9.32293
22,-9.36168
23,-9.40021
24,-9.43832
25,-9.47586
26,-9.54474
27,-9.61392
28,-9.68309
29,-9.75204
30,-9.82059
31,-9.88861
32,-9.95605
33,-10.0229
34,-10.0891
35,-10.1549
36,-10.2203
37,-10.2833
38,-10.3439
39,-10.4025
40,-10.4592
41,-10.5146
42,-10.5689
43,-10.6225
44,-10.6758
45,-10.7289
46,-10.7822
47,-10.8357
48,-10.8895
49,-10.9437
50,-10.9982
51,-11.053
52,-11.1077
53,-11.1622
54,-11.2161
55,-11.2692
56,-11.321
57,-11.3712
58,-11.4195
59,-11.4656
60,-11.5091
61,-11.5499
62,-11.5879
63,-11.6229
64,-11.6549
65,-11.6841
66,-11.7106
67,-11.7348
68,-11.757
69,-11.7775
70,-11.797
71,-11.816
72,-11.8352
73,-11.855
74,-11.8764
75,-11.8999
76,-11.9262
77,-11.956
78,-11.9899
79,-12.0284
80,-12.0718
81,-12.1205
82,-12.1747
83,-12.2342
84,-12.2991
85,-12.3691
86,-12.4438
87,-12.5227
88,-12.6053
89,-12.6908
90,-12.7787
91,-12.868
92,-12.958
93,-13.0477
94,-13.1362
95,-13.2227
96,-13.3063
97,-13.3859
98,-13.4609
99,-13.5304
100,-13.5936
101,-13.65
102,-13.6992
103,-13.7407
104,-13.7744
105,-13.8003
106,-13.8184
107,-13.8292
108,-13.833
109,-13.8305
110,-13.8223
111,-13.8095
112,-13.7929
113,-13.7736
114,-13.7527
115,-13.7313
116,-13.7107
117,-13.6921
118,-13.6764
119,-13.6648
120,-13.6582
121,-13.6576
122,-13.6636
123,-13.6768
124,-13.6975
125,-13.7261
126,-13.7625
127,-13.8065
128,-13.8578
129,-13.9157
130,-13.9795
131,-14.0482
132,-14.1209
133,-14.1962
134,-14.2729
135,-14.3497
136,-14.4252
137,-14.498
138,-14.5667
139,-14.6302
140,-14.687
141,-14.7361
142,-14.7764
143,-14.8069
144,-14.8268
145,-14.8356
146,-14.8326
147,-14.8174
148,-14.7901
149,-14.7504
150,-14.6987
151,-14.6353
152,-14.5606
153,-14.4754
154,-14.3804
155,-14.2765
156,-14.1647
157,-14.0462
158,-13.9219
159,-13.7932
160,-13.6611
161,-13.5268
162,-13.3917
163,-13.2569
164,-13.1237
165,-12.9933
166,-12.8669
167,-12.7456
168,-12.6305
169,-12.5226
170,-12.4228
171,-12.332
172,-12.2506
173,-12.1792
174,-12.1181
175,-12.0675
176,-12.0273
177,-11.9974
178,-11.9775
179,-11.9671
180,-11.9657
181,-11.9727
182,-11.9873
183,-12.0088
184,-12.0362
185,-12.0687
186,-12.1053
187,-12.1449
188,-12.1867
189,-12.2296
190,-12.2725
191,-12.3145
192,-12.3548
193,-12.3924
194,-12.4266
195,-12.4567
196,-12.4822
197,-12.5024
198,-12.5171
199,-12.5259
200,-12.5286
201,-12.5251
202,-12.5152
203,-12.4991
204,-12.4766
205,-12.448
206,-12.4134
207,-12.3728
208,-12.3264
209,-12.2746
210,-12.2174
211,-12.1552
212,-12.0882
213,-12.0167
214,-11.941
215,-11.8615
216,-11.7786
217,-11.6927
218,-11.6044
219,-11.5141
220,-11.4224
221,-11.33
222,-11.2375
223,-11.1456
224,-11.0548
225,-10.9659
226,-10.8795
227,-10.7962
228,-10.7166
229,-10.6413
230,-10.5707
231,-10.5053
232,-10.4456
233,-10.3918
234,-10.3443
235,-10.3032
236,-10.2686
237,-10.2405
238,-10.2188
239,-10.2031
240,-10.1932
241,-10.1884
242,-10.1881
243,-10.1915
244,-10.1977
