15,-8.306744531973404
16,-8.42395065656234
17,-8.539361254428506
18,-8.652991336160182
19,-8.76485584119549
20,-8.874969637973763
21,-8.983347524086883
22,-9.090004226430661
23,-9.194954401356185
24,-9.298212634821175
25,-9.399793442541348
26,-9.499711270141777
27,-9.597980493308242
28,-9.694615417938591
29,-9.789630280294103
30,-9.883039247150842
31,-9.974856415951018
32,-10.06509581495434
33,-10.153771403389378
34,-10.240897071604925
35,-10.326486641221347
36,-10.410553865281948
37,-10.493112428404325
38,-10.574175946931728
39,-10.653757969084415
40,-10.731871975111016
41,-10.808531377439888
42,-10.883749520830468
43,-10.957539682524644
44,-11.029915072398099
45,-11.100888833111682
46,-11.170474040262757
47,-11.238683702536566
48,-11.305530761857584
49,-11.371028093540883
50,-11.435188506443481
51,-11.49802474311571
52,-11.55954947995257
53,-11.619775327345089
54,-11.67871482983167
55,-11.736380466249472
56,-11.792784649885748
57,-11.84793972862921
58,-11.901857985121392
59,-11.954551636908
60,-12.006032836590276
61,-12.056313671976355
62,-12.10540616623262
63,-12.15332227803507
64,-12.200073901720662
65,-12.245672867438687
66,-12.290130941302117
67,-12.333459825538963
68,-12.375671158643641
69,-12.416776515528326
70,-12.456787407674309
71,-12.495715283283353
72,-12.533571527429057
73,-12.570367462208218
74,-12.606114346892173
75,-12.640823378078174
76,-12.674505689840737
77,-12.707172353883006
78,-12.738834379688107
79,-12.769502714670507
80,-12.799188244327372
81,-12.827901792389929
82,-12.855654120974819
83,-12.882455930735457
84,-12.908317861013398
85,-12.933250489989678
86,-12.957264334836191
87,-12.980369851867035
88,-13.002577436689872
89,-13.023897424357294
90,-13.044340089518172
91,-13.063915646569022
92,-13.082634249805352
93,-13.100505993573034
94,-13.117540912419654
95,-13.133748981245871
96,-13.149140115456778
97,-13.163724171113259
98,-13.177510945083343
99,-13.19051017519357
100,-13.202731540380348
101,-13.214184660841303
102,-13.224879098186646
103,-13.234824355590527
104,-13.244029877942399
105,-13.252505051998364
106,-13.260259206532549
107,-13.267301612488446
108,-13.273641483130284
109,-13.279287974194375
110,-13.284250184040491
111,-13.288537153803205
112,-13.29215786754325
113,-13.295121252398882
114,-13.297436178737254
115,-13.299111460305738
116,-13.30015585438332
117,-13.300578061931931
118,-13.300386727747824
119,-13.29959044061292
120,-13.298197733446177
121,-13.296217083454936
122,-13.293656912286288
123,-13.290525586178433
124,-13.28683141611203
125,-13.282582657961566
126,-13.277787512646704
127,-13.27245412628365
128,-13.266590590336502
129,-13.26020494176862
130,-13.253305163193978
131,-13.245899183028515
132,-13.237994875641508
133,-13.229600061506915
134,-13.22072250735475
135,-13.211369926322426
136,-13.201549978106126
137,-13.191270269112142
138,-13.180538352608266
139,-13.16936172887511
140,-13.157747845357491
141,-13.14570409681578
142,-13.133237825477266
143,-13.120356321187495
144,-13.107066821561665
145,-13.09337651213594
146,-13.079292526518845
147,-13.064821946542606
148,-13.049971802414507
149,-13.034749072868266
150,-13.01916068531536
151,-13.003213515996425
152,-12.986914390132576
153,-12.970270082076802
154,-12.953287315465284
155,-12.935972763368781
156,-12.918333048443989
157,-12.900374743084885
158,-12.88210436957409
159,-12.863528400234228
160,-12.8446532575793
161,-12.825485314466007
162,-12.80603089424514
163,-12.786296270912928
164,-12.76628766926239
165,-12.746011265034705
166,-12.725473185070559
167,-12.70467950746151
168,-12.683636261701349
169,-12.662349428837441
170,-12.640824941622112
171,-12.619068684663977
172,-12.597086494579333
173,-12.574884160143469
174,-12.55246742244208
175,-12.52984197502257
176,-12.50701346404547
177,-12.483987488435734
178,-12.460769600034137
179,-12.437365303748644
180,-12.413780057705715
181,-12.390019273401718
182,-12.36608831585426
183,-12.341992503753545
184,-12.317737109613752
185,-12.293327359924362
186,-12.268768435301553
187,-12.244065470639512
188,-12.219223555261848
189,-12.194247733072917
190,-12.169143002709163
191,-12.143914317690529
192,-12.118566586571763
193,-12.093104673093817
194,-12.067533396335168
195,-12.04185753086321
196,-12.016081806885591
197,-11.990210910401583
198,-11.964249483353422
199,-11.938202123777698
200,-11.912073385956676
201,-11.885867780569683
202,-11.859589774844462
203,-11.833243792708512
204,-11.806834214940453
205,-11.780365379321422
206,-11.753841580786363
207,-11.72726707157544
208,-11.700646061385372
209,-11.6739827175208
210,-11.647281165045644
211,-11.620545486934441
212,-11.593779724223742
213,-11.566987876163434
214,-11.540173900368126
215,-11.513341712968487
216,-11.486495188762607
217,-11.45963816136738
218,-11.432774423369825
219,-11.405907726478457
220,-11.379041781674667
221,-11.352180259364056
222,-11.325326789527807
223,-11.298484961874024
224,-11.271658325989108
225,-11.244850391489116
226,-11.218064628171113
227,-11.19130446616452
228,-11.164573296082501
229,-11.137874469173292
230,-11.111211297471584
231,-11.084587053949836
232,-11.058004972669696
233,-11.031468248933335
234,-11.00498003943477
235,-10.978543462411261
236,-10.952161597794683
237,-10.925837487362825
238,-10.899574134890807
239,-10.873374506302415
240,-10.847241529821453
241,-10.821178096123106
242,-10.795187058485308
243,-10.769271232940085
244,-10.743433398424928
245,-10.717676296934137
246,-10.692002633670194
247,-10.666415077195111
248,-10.640916259581788
249,-10.615508776565381
250,-10.590195187694636
251,-10.564978016483295
252,-10.539859750561394
253,-10.514842841826669
254,-10.489929706595893
255,-10.465122725756235
256,-10.440424244916622
257,-10.415836574559105
258,-10.391361990190195
259,-10.367002732492239
260,-10.342761007474785
261,-10.318638986625917
262,-10.29463880706363
263,-10.27076257168719
264,-10.247012349328475
265,-10.223390174903354
266,-10.199898049563034
267,-10.176537940845419
268,-10.15331178282647
269,-10.130221476271561
270,-10.107268888786846
271,-10.084455854970603
272,-10.061784176564599
273,-10.03925562260546
274,-10.016871929576004
275,-9.994634801556623
276,-9.972545910376631
277,-9.950606895765617
278,-9.928819365504815
279,-9.907184895578462
280,-9.885705030325134
281,-9.864381282589134
282,-9.843215133871835
283,-9.822208034483058
284,-9.801361403692374
285,-9.780676629880526
286,-9.760155070690777
287,-9.739798053180209
288,-9.719606873971188
289,-9.699582799402595
290,-9.679727065681302
291,-9.66004087903345
292,-9.640525415855851
293,-9.621181822867314
294,-9.602011217260022
295,-9.583014686850916
296,-9.564193290232986
297,-9.545548056926696
298,-9.5270799875313
299,-9.508790053876229
300,-9.490679199172417
301,-9.472748338163688
302,-9.454998357278114
303,-9.437430114779367
304,-9.420044440918026
305,-9.402842138083036
306,-9.385823980953019
307,-9.368990716647568
308,-9.352343064878703
309,-9.335881718102193
310,-9.31960734166892
311,-9.303520573976181
312,-9.28762202661915
313,-9.271912284542147
314,-9.256391906190032
315,-9.241061423659586
316,-9.225921342850798
317,-9.210972143618324
318,-9.19621427992275
319,-9.181648179982002
320,-9.167274246422709
321,-9.153092856431499
322,-9.139104361906483
323,-9.125309089608452
324,-9.111707341312375
325,-9.098299393958637
326,-9.085085499804558
327,-9.072065886575567
328,-9.059240757616662
329,-9.046610292043779
330,-9.034174644895117
331,-9.021933947282482
332,-9.009888306542704
333,-8.998037806388913
334,-8.986382507061977
335,-8.974922445481802
336,-8.963657635398736
337,-8.952588067544879
338,-8.941713709785498
339,-8.93103450727033
340,-8.92055038258497
341,-8.910261235902235
342,-8.9001669451335
343,-8.890267366080069
344,-8.88056233258454
345,-8.87105165668212
346,-8.861735128752086
347,-8.852612517669023
348,-8.843683570954248
349,-8.834948014927166
350,-8.826405554856585
351,-8.818055875112144
352,-8.809898639315644
353,-8.801933490492331
354,-8.794160051222384
355,-8.786577923792173
356,-8.779186690345691
357,-8.771985913035824
358,-8.764975134175806
359,-8.758153876390498
360,-8.751521642767793
361,-8.745077917009976
362,-8.738822163585022
363,-8.732753827878067
364,-8.726872336342627
365,-8.721177096652065
366,-8.71566749785093
367,-8.71034291050626
368,-8.705202686858993
369,-8.700246160975308
370,-8.69547264889798
371,-8.690881448797766
372,-8.686471841124723
373,-8.682243088759584
374,-8.678194437165107
375,-8.674325114537474
376,-8.670634331957578
377,-8.667121283542452
378,-8.663785146596597
379,-8.660625081763309
380,-8.657640233176089
381,-8.654829728609991
382,-8.652192679632936
383,-8.649728181757144
384,-8.64743531459044
385,-8.645313141987607
386,-8.64336071220177
387,-8.641577058035734
388,-8.639961196993397
389,-8.638512131431014
390,-8.637228848708654
391,-8.636110321341464
392,-8.635155507151097
393,-8.63436334941707
394,-8.633732777028062
395,-8.633262704633319
396,-8.63295203279402
397,-8.632799648134604
398,-8.63280442349417
399,-8.63296521807778
400,-8.63328087760781
401,-8.633750234475432
402,-8.634372107891828
403,-8.635145304039607
404,-8.636068616224172
405,-8.637140825025066
406,-8.638360698447315
407,-8.639726992072857
408,-8.641238449211748
409,-8.64289380105371
410,-8.644691766819355
411,-8.646631053911612
412,-8.648710358066984
413,-8.650928363507132
414,-8.653283743089881
415,-8.65577515846095
416,-8.65840126020507
417,-8.66116068799742
418,-8.664052070754964
419,-8.66707402678785
420,-8.670225163950718
421,-8.6735040797941
422,-8.676909361715738
423,-8.680439587111973
424,-8.684093323529119
425,-8.687869128814773
426,-8.691765551269155
427,-8.695781129796629
428,-8.699914394056789
429,-8.704163864616085
430,-8.70852805309904
431,-8.71300546233956
432,-8.71759458653246
433,-8.722293911384677
434,-8.727101914266745
435,-8.732017064363951
436,-8.737037822827972
437,-8.742162642927994
438,-8.747389970202232
439,-8.752718242609188
440,-8.761023916370556
441,-8.766670368547523
442,-8.772363718663179
443,-8.778115175352958
444,-8.783938199038937
445,-8.789847694494746
446,-8.795859348246786
447,-8.801988889904711
448,-8.808251539654023
449,-8.814661290853614
450,-8.821230510588444
451,-8.827897722070114
452,-8.83466625060084
453,-8.84153742504855
454,-8.848510370516538
455,-8.855582061242009
456,-8.862747389945254
457,-8.869999270963952
458,-8.877328906652087
459,-8.884726372653663
460,-8.892180276659067
461,-8.899678856526954
462,-8.907214938150974
463,-8.914782011866857
464,-8.922373824637369
465,-8.929985344289628
466,-8.937611962034133
467,-8.945250621232633
468,-8.95289944585111
469,-8.960557928452106
470,-8.968227499997088
471,-8.975910863607869
472,-8.983612743786821
473,-8.991339480776489
474,-8.999098846349542
475,-9.006900182301527
476,-9.014753867866041
477,-9.022671867062977
478,-9.030666724716724
479,-9.038751789026437
480,-9.046940349765661
481,-9.055245897894997
482,-9.063681257128822
483,-9.072258187024188
484,-9.080987001009278
485,-9.089876466804853
486,-9.098932830331915
487,-9.10815961182119
488,-9.117557700272389
489,-9.127124810955278
490,-9.136855064391284
491,-9.146739246494553
492,-9.156764353162574
493,-9.166913939521923
494,-9.177168379232688
495,-9.187504696731587
496,-9.197896412203717
497,-9.20831480169801
498,-9.218728690476452
499,-9.229104664448231
500,-9.239407916766101
501,-9.249602652312413
502,-9.259652245444109
503,-9.269520482048861
504,-9.27917168757934
505,-9.288571954579073
506,-9.2976890542818
507,-9.306493418570946
508,-9.314959173670406
509,-9.323063756176138
510,-9.330788826699845
511,-9.338120580003237
512,-9.34504986260776
513,-9.351572053842927
514,-9.357687535679558
515,-9.3634006929455
516,-9.3687207831807
517,-9.373660774890224
518,-9.37823774357583
519,-9.382472120503431
520,-9.386387083529657
521,-9.390008381975841
522,-9.393364234588127
523,-9.396483910175803
524,-9.399397883640296
525,-9.402137309988708
526,-9.404732947616306
527,-9.407214676840995
528,-9.409611405915863
529,-9.411950071789603
530,-9.4142552041941
531,-9.416548976221241
532,-9.418850068952292
533,-9.421174201750926
534,-9.42353341629063
535,-9.425936512528725
536,-9.42838813911504
537,-9.430889677127187
538,-9.433438813001251
539,-9.436029796092711
540,-9.438653511604688
541,-9.441297338508706
542,-9.443945370378888
543,-9.44657926191744
544,-9.449177677598456
545,-9.451717013487718
546,-9.454171260227985
547,-9.456513039003337
548,-9.45871365327207
549,-9.460743895907717
550,-9.462573931070157
551,-9.464174509051647
552,-9.46551720724729
553,-9.466574764209573
554,-9.467322046588771
555,-9.467736016088049
556,-9.467796415040983
557,-9.467485599798614
558,-9.466789647751103
559,-9.465697890676852
560,-9.464203262561691
561,-9.462302480507526
562,-9.45999616581987
563,-9.457288900212616
564,-9.454188589954805
565,-9.450707359083038
566,-9.446860522430777
567,-9.442666717186006
568,-9.438147599590453
569,-9.433327338039126
570,-9.42823169906246
571,-9.42288843869367
572,-9.417326352701387
573,-9.411574020235644
574,-9.405660448776073
575,-9.399613464339515
576,-9.393459674061539
577,-9.387224191449537
578,-9.380929661872676
579,-9.374596425881272
580,-9.368242039609637
581,-9.361881091620639
582,-9.355524763485828
583,-9.349181624764155
584,-9.342856584174323
585,-9.336551948093579
586,-9.330267175660142
587,-9.323998653257958
588,-9.317740673200866
589,-9.311485211984994
590,-9.305222528992955
591,-9.29894140115741
592,-9.292629699697022
593,-9.286274624944005
594,-9.279863174467742
595,-9.27338251854708
596,-9.26682012695789
597,-9.260164942746265
598,-9.253406994459421
599,-9.246537957382115
600,-9.239551309330768
601,-9.232442941156647
602,-9.22521092026275
603,-9.217855795134474
604,-9.210380787191616
605,-9.202791512724303
606,-9.195095937878271
607,-9.18730444376359
608,-9.179429159748503
609,-9.171484289093152
610,-9.163485152895108
611,-9.155448179056659
612,-9.147390612426806
613,-9.139329442442188
614,-9.131281628104427
615,-9.123263755651182
616,-9.115291263897282
617,-9.107378003567941
618,-9.099536495720356
619,-9.091777203174576
620,-9.084108525212303
621,-9.076536283664725
622,-9.069064315329062
623,-9.06169348728303
624,-9.05442228906385
625,-9.047246584582375
626,-9.040159679435531
627,-9.033152844687578
628,-9.026214849852513
629,-9.019333249198246
630,-9.012493819671471
631,-9.005681494091718
632,-8.998881242878694
633,-8.992078247810353
634,-8.985257997856014
635,-8.97840787106179
636,-8.9715167542983
637,-8.964576004878197
638,-8.957579583099609
639,-8.950524453068788
